Trace,Prefetcher,IPC,IPCI,L2C_Coverage,L2C_Accuracy,L2C_Overprediction,L2C_Timeliness,DRAM_Traffic,L1D_average_miss_latency,L2C_average_miss_latency,LLC_average_miss_latency,L1-MPKI,L2-MPKI,MPKI
605.mcf_s-1554B,ptp,0.8358,1.41349568746829,0.29598011651935296,0.3613583462813614,0,0.3635273352117459,0.9998135962868381,21.08,20.49,75.14,180.538325,87.49846,3.48952
605.mcf_s-1644B,baseline,0.2469,1.000810701256587,0.0062407187468785956,0.0169425253383579,0,0.9078230056332909,0.9997081149701526,123.2,138.6,81.78,57.5254,74.86652,68.41065
605.mcf_s-1644B,triangel,0.244,0.9890555330360762,-0.00011720719025627293,0.048507462686567165,0,1.0,1.00724117992371,124,139.1,81.78,57.36898,75.345505,68.68477
605.mcf_s-1644B,prophet,0.2402,0.9736522091609242,0.045871350175727826,0.040661159762853935,0,0.9707481368575582,1.023935087286352,124.8,144.2,81.9,57.117095,71.88088,68.971575
605.mcf_s-1644B,kairos,0.2446,0.9914876368058371,-7.698773538917134e-05,0,0,0,1.0050984206002358,123.9,138.9,81.79,57.38224,75.342475,68.55083
605.mcf_s-1644B,ptp,0.2469,1.000810701256587,0.0062407187468785956,0.0169425253383579,0,0.9078230056332909,0.9997081149701526,123.2,138.6,81.78,57.5254,74.86652,68.41065
605.mcf_s-472B,baseline,0.5782,1.089093991335468,0.14603411268028577,0.8390634478226503,0,0.5163837653786605,1.0030167775418295,65.38,65.99,83.68,60.808565,44.10759,17.411225
605.mcf_s-472B,triangel,0.7102,1.3377283857600302,0.6905014772906912,0.2865143362962886,0,0.9202528384701042,1.406409018171844,42.36,106.6,78.59,59.05515,15.98569,12.08895
605.mcf_s-472B,prophet,0.5261,0.9909587492936522,0.2595603761798456,0.6221560341650749,0,0.5688113663624611,1.7432067868071022,81.21,97.84,90.04,60.19745,38.243925,22.23671
605.mcf_s-472B,kairos,0.4708,0.886796006780938,0.002128448637127823,0.5443578447983735,0,0.9522742363877822,1.3827347531529697,94.43,85.96,92.42,61.385545,51.54036,29.88173
605.mcf_s-472B,ptp,0.5783,1.0892823507251836,0.145156673354915,0.26629844209012055,0,0.5128072245882292,1.0029115131387019,65.4,65.94,83.68,60.83348,44.15291,17.40946
605.mcf_s-484B,baseline,0.538,1.0477117818889972,0.08385813828218569,0.796874566077259,0,0.5548999059050786,1.0003328794614093,110.3,111.9,86.88,28.51778,24.355155,18.26757
605.mcf_s-484B,triangel,0.673,1.3106134371957159,0.6529791066065614,0.26344910448763237,0,0.9168656957638228,1.0546655841025276,52.98,123.9,70.69,27.14795,9.22537,7.592145
605.mcf_s-484B,prophet,0.5257,1.0237585199610515,0.1976158645946808,0.6790270583336045,0,0.6456775800003195,1.0961574680254589,102.7,117.9,85.58,27.84701,21.330965,16.533315
605.mcf_s-484B,kairos,0.4978,0.9694255111976632,0.00029660162621198533,0.3455818022747157,0,0.9974683544303797,1.0402755311968612,126.3,119,90.32,28.742565,26.576595,22.56897
605.mcf_s-484B,ptp,0.5381,1.0479065238558911,0.08442783157692006,0.164816591918269,0,0.5560591736065592,1.0003390071829512,110.2,111.9,86.87,28.51934,24.34001,18.25942
