Trace,Prefetcher,IPC,IPCI,L2C_Coverage,L2C_Accuracy,L2C_Overprediction,L2C_Timeliness,DRAM_Traffic,L1D_average_miss_latency,L2C_average_miss_latency,LLC_average_miss_latency,L1-MPKI,L2-MPKI,MPKI
403.gcc-48B,ptp,2.964,1.0,0.0007454805243213021,0.00021789720481465663,0,1.0,0.9999616608518959,40.9,113.3,87.46,1.12412,0.241275,0.23817
410.bwaves-1963B,baseline,1.139,0.993025283347864,0.0,0.0,0,0,1.0000002614048997,156.1,153.7,124.1,24.591535,18.35106,18.35106
410.bwaves-1963B,triangel,1.146,0.9991281604184828,0.0,0,0,0,1.0000005228097995,155.9,153.5,123.9,24.61421,18.35106,18.35106
410.bwaves-1963B,prophet,1.169,1.019180470793374,0.026021930068344825,0.32921978090162635,0,1.0,1.0000086263616907,151.7,153,123.3,24.629835,17.87353,17.87353
410.bwaves-1963B,kairos,1.139,0.993025283347864,0.0,0.0,0,0,1.0000005228097995,156.2,153.8,124.1,24.58893,18.35106,18.35106
410.bwaves-1963B,ptp,1.139,0.993025283347864,0.0,0.0,0,0,1.0000002614048997,156.1,153.7,124.1,24.591535,18.35106,18.35106
410.bwaves-2097B,baseline,1.148,1.0,0.0,0.0,0,0,1.0,156.2,153.8,124.2,24.647015,18.35106,18.35106
410.bwaves-2097B,triangel,1.143,0.995644599303136,0.0,0,0,0,1.0,156.3,153.9,124.2,24.60172,18.35106,18.35106
410.bwaves-2097B,prophet,1.166,1.0156794425087108,0.02601866050244509,0.32919430234001185,0,1.0,1.0000015683576524,152.2,153.5,123.8,24.60559,17.87359,17.87359
410.bwaves-2097B,kairos,1.143,0.995644599303136,0.0,0.0,0,0,1.0000002613929422,156.3,153.9,124.2,24.602285,18.35106,18.35106
410.bwaves-2097B,ptp,1.148,1.0,0.0,0.0,0,0,1.0,156.2,153.8,124.2,24.647015,18.35106,18.35106
410.bwaves-945B,baseline,3.116,1.0,0.0,0.0,0,0,1.0,131,124.4,97.4,0.00709,0.03066,0.03066
410.bwaves-945B,triangel,3.116,1.0,0.0,0,0,0,1.0,131,124.4,97.4,0.00709,0.03066,0.03066
410.bwaves-945B,prophet,3.116,1.0,0.0,0.0,0,0,1.0,131,124.4,97.4,0.00709,0.03066,0.03066
410.bwaves-945B,kairos,3.116,1.0,0.0,0,0,0,1.0,131,124.4,97.4,0.00709,0.03066,0.03066
410.bwaves-945B,ptp,3.116,1.0,0.0,0.0,0,0,1.0,131,124.4,97.4,0.00709,0.03066,0.03066
429.mcf-184B,baseline,0.1655,1.0079171741778319,0.01651249654259882,0.05665665923542188,0,0.9198953328757722,0.9965000879673775,74.71,112.2,97.46,159.79218,66.86555,52.509905
429.mcf-184B,triangel,0.189,1.151035322777101,0.37204901938505364,0.18363520524968321,0,0.9883432149036671,1.053483261188953,55.16,113.2,94.35,159.07286,42.69326,33.223185
429.mcf-184B,prophet,0.186,1.1327649208282582,0.31857797981282193,0.1593169655443699,0,0.8166843869467457,1.1401053535436383,59.28,115.2,95.6,159.481495,46.32866,34.543435
429.mcf-184B,kairos,0.1693,1.0310596833130328,0.11670090422301928,0.2273977222886197,0,0.8775470494347929,1.0305601939303275,69.58,113.1,96.29,159.370315,60.05392,47.06595
429.mcf-184B,ptp,0.1656,1.0085261875761267,0.016393799483307436,0.009460458469561667,0,0.9214914431738984,0.9968996108217475,74.73,112.2,97.46,159.79903,66.87362,52.542655
429.mcf-192B,baseline,0.1501,1.0006666666666668,0.0023164139924885044,0.00021785589314650424,0,0.9889380530973452,0.9992117401452122,66.89,112,103.9,186.54247,73.124545,59.582275
429.mcf-192B,triangel,0.1469,0.9793333333333334,0.000782802761332477,0.11294442589065702,0,0.9635578997842245,1.0324661286490646,68.35,114.7,103.9,186.467565,73.23695,61.55939
429.mcf-192B,prophet,0.1498,0.9986666666666666,0.10536102215280652,0.025154834255223444,0,0.9914160533987101,1.1267284104474249,66.59,123.3,104.9,186.61606,65.57196,60.085375
429.mcf-192B,kairos,0.1468,0.9786666666666668,0.0007068760098411439,0.199918201338317,0,0.5896459623799511,1.0338752403754996,68.4,114.8,103.9,186.47307,73.242515,61.603865
429.mcf-192B,ptp,0.1501,1.0006666666666668,0.0021940307111089435,4.283204759696663e-05,0,0.9928109273903667,0.999412370428976,66.9,112,103.9,186.5439,73.133515,59.58286
429.mcf-217B,baseline,0.6343,1.4054952359849324,0.34993260873558046,0.9868082099271076,0,0.5865402534400038,0.9984019072727943,47.65,58.87,89.18,55.440215,33.26963,9.14104
429.mcf-217B,triangel,1.12,2.481719477066253,0.9170823666233283,0.2456525716161182,0,0.9834542986291648,1.5113468174851217,18.49,111,77.48,53.59453,4.24362,3.117755
429.mcf-217B,prophet,0.5577,1.2357633503212941,0.5023150237774513,0.5648254777419156,0,0.7251435454914847,1.9363755592127472,56.22,94.44,94.47,55.92791,25.47089,12.56928
429.mcf-217B,kairos,0.3728,0.8260580545091958,0.0031187754915419958,0.3414579671583527,0,0.9069192048460029,1.45218027730919,92.47,83.43,97.28,54.496225,51.019125,28.39938
429.mcf-217B,ptp,0.6339,1.404608907600266,0.3487433453813048,0.38644054080700097,0,0.5848279894063634,0.9983918518578816,47.68,58.8,89.2,55.43017,33.330495,9.145355
429.mcf-22B,baseline,0.5149,1.0208168120539256,0.038104846796733136,0.560058387978754,0,0.8130091348932567,1.0106612741628216,116,114.3,81.26,39.367555,28.29682,21.646765
429.mcf-22B,triangel,0.7587,1.5041633624107853,0.4744545645524577,0.23820417640777858,0,0.9907317661156234,1.0844261294664277,87.05,137.4,77.11,39.20104,15.46038,15.024655
429.mcf-22B,prophet,0.6832,1.3544805709754164,0.3511214986311,0.599680691977054,0,0.7050343512139519,1.1118664982544642,93.3,125.4,76.25,39.355745,19.088565,14.571985
429.mcf-22B,kairos,0.4808,0.9532117367168914,0.0003504683222187398,0.014691478942213516,0,0.9333333333333333,1.0427245656739639,124,118.8,82.68,39.34633,29.40747,24.102705
429.mcf-22B,ptp,0.5149,1.0208168120539256,0.03804246955412679,0.11851240672521075,0,0.8122963947571991,1.0108565815817467,116.1,114.3,81.26,39.378455,28.298655,21.646915
429.mcf-51B,baseline,0.2355,1.0159620362381363,0.028102984028623067,0.08767242231120959,0,0.8843752977527325,0.9906474084600078,71.73,103.7,95.81,136.065675,56.650565,40.04681
429.mcf-51B,triangel,0.297,1.2812769628990508,0.5516795293766453,0.18536643403755707,0,0.9935099827673374,1.1202066997322533,47.3,111.3,90.88,134.6685,26.131995,18.98271
429.mcf-51B,prophet,0.272,1.173425366695427,0.4068183085386263,0.2278186484333708,0,0.7476090406141442,1.2513023563281662,55.7,111.6,91.04,135.21465,34.57576,21.127525
429.mcf-51B,kairos,0.2429,1.047886108714409,0.22433835746753442,0.35935408075614644,0,0.7322961075891807,1.1107836089624903,65.26,111,92.94,134.94775,45.21227,32.19788
429.mcf-51B,ptp,0.2353,1.0150992234685075,0.028185933282036897,0.02459682710735497,0,0.8831202379851749,0.9933177756123117,71.8,103.8,95.73,136.080815,56.64573,40.129745
433.milc-127B,baseline,0.7102,1.0763867838739012,0.12417149525829649,0.966193463419223,0,0.9001271129141312,1.0018080080909315,117.6,121.3,78.98,51.78984,17.606325,17.01262
433.milc-127B,triangel,0.6555,0.9934828735980599,0.0031331955062260976,0.051301427711257216,0,0.9999212288302481,1.0335504298307359,132.9,123.2,81.35,55.379525,20.039495,19.68531
433.milc-127B,prophet,0.6955,1.0541073052440133,0.11988495946768757,0.9840443880563855,0,0.9545991079845679,1.0200904711929368,120.4,123.8,79.62,51.796725,17.692495,17.37985
433.milc-127B,kairos,0.6544,0.9918157017277962,0.000806616895029867,0.4777538344530359,0,0.8591138232953038,1.0104745036554035,132.5,122.6,80.87,55.45234,20.086265,19.73806
433.milc-127B,ptp,0.7102,1.0763867838739012,0.12417622104337375,0.6892347126505365,0,0.9004308704520984,1.0018087341257036,117.6,121.3,78.98,51.785365,17.60623,17.01339
433.milc-274B,baseline,0.6633,1.0383531621790858,0.05851999805023607,0.8836364677298735,0,0.8313862376442099,1.000023683081364,130.5,127.6,79.39,41.178015,16.51411,16.22225
433.milc-274B,triangel,0.6359,0.995460237946149,4.161776816451675e-05,0,0,0,1.006443589288401,137.7,127.7,80.21,41.432755,17.539855,17.33073
433.milc-274B,prophet,0.6464,1.0118973074514714,0.044326058680483005,0.8315704036146931,0,0.8110006889784329,1.014148551431294,132.8,128.2,79.38,41.43135,16.76308,16.504355
433.milc-274B,kairos,0.6361,0.9957733249843456,0.00036458305124943094,0.42223671340071733,0,1.0,1.0064812035940967,137.6,127.7,80.19,41.429735,17.53419,17.325435
433.milc-274B,ptp,0.6633,1.0383531621790858,0.05851515214572376,0.8246201622867065,0,0.8313173975193259,1.000023683081364,130.5,127.6,79.39,41.17712,16.514195,16.22225
433.milc-337B,baseline,0.6882,1.0073185011709602,0.014285841173218785,0.8902163091682506,0,0.8586061407076048,1.0005481836780394,136.1,127.7,80.09,52.36303,23.30523,23.101615
433.milc-337B,triangel,0.6802,0.9956088992974239,-6.344375224960971e-07,0.0,0,0,1.015484967205278,138.2,128.2,80.34,52.500455,23.643005,23.5126
433.milc-337B,prophet,0.6826,0.9991217798594847,0.016485224584538587,0.9482825118921003,0,0.9609297968842437,1.007577410463093,136.6,128.5,80.04,52.49756,23.25323,23.16311
433.milc-337B,kairos,0.6807,0.9963407494145198,6.5347064817098e-05,0.8219424460431655,0,0.6717724288840262,1.0037672895608523,138.1,128,80.23,52.47594,23.641445,23.510805
433.milc-337B,ptp,0.6882,1.0073185011709602,0.014285841173218785,0.7693616355583367,0,0.8586061407076048,1.0005481836780394,136.1,127.7,80.09,52.363425,23.30523,23.101615
434.zeusmp-10B,baseline,1.762,1.0,0.000855431993156544,0.0001757590378054244,0,1.0,1.0006369908326245,22.52,125.2,81.46,18.377105,2.02648,2.022145
434.zeusmp-10B,triangel,1.761,0.9994324631101021,0.00020707863811282335,7.789364193147734e-05,0,1.0,1.008116435119554,22.54,125.3,81.42,18.376615,2.027795,2.023425
434.zeusmp-10B,prophet,1.761,0.9994324631101021,0.0012547979380884177,0.00015478484368345935,0,0.9982608695652174,1.0021415745203668,22.56,125.4,81.39,18.376255,2.02567,2.02206
434.zeusmp-10B,kairos,1.762,1.0,0.0008480363275096576,0.0013775595139004495,0,1.0,1.001289103109347,22.49,125.3,81.37,18.376805,2.026495,2.02298
434.zeusmp-10B,ptp,1.762,1.0,0.0008973407651555679,0.0001535710249370093,0,1.0,1.0006369908326245,22.52,125.3,81.46,18.377655,2.026395,2.022145
450.soplex-247B,baseline,0.7288,1.5850369725967812,0.37942285363653916,0.4189473042844767,0,0.6806932570962,0.9369311890471225,45.21,92.31,73.68,67.508265,18.77087,8.13158
450.soplex-247B,triangel,0.7278,1.5828621139625925,0.46232458019587774,0.21386338814911074,0,0.9688849725525686,1.0553709749735567,48.12,114.4,80.45,64.767635,16.263305,11.37551
450.soplex-247B,prophet,0.7097,1.5434971726837756,0.4247883457244646,0.3010547814241315,0,0.7016104940186492,1.194448039723255,49.8,112,73.5,67.122795,17.39868,9.444235
450.soplex-247B,kairos,0.5484,1.1926924749891257,0.1993525733086833,0.3079683542737405,0,0.8018001125070316,1.0591439534497749,66.42,115.2,83.59,69.58629,24.217535,18.290405
450.soplex-247B,ptp,0.7305,1.5887342322749023,0.37931160455231916,0.2501134317625721,0,0.6819640647667101,0.9283185180322671,44.95,91.61,73.7,67.535155,18.774235,8.074985
450.soplex-92B,baseline,0.8479,1.4528786840301575,0.38111175810978715,0.4142872100253021,0,0.7132145740323891,1.0246866391778282,43.08,85.06,75.78,52.045625,14.305775,6.3011
450.soplex-92B,triangel,0.8197,1.4045579163810828,0.43628175821361453,0.21057432201388843,0,0.9685548397374505,1.2016506565623744,47.43,104.8,80.99,49.19934,13.030505,8.773645
450.soplex-92B,prophet,0.8224,1.409184372858122,0.42667988447468513,0.29920602458943435,0,0.7176686529920644,1.4121511452872204,48.32,105.7,75.43,51.598365,13.252455,7.169605
450.soplex-92B,kairos,0.6747,1.156100068540096,0.229620623241423,0.33345426273587303,0,0.8175614752841449,1.2071429424020859,60.54,104.9,83.32,53.79999,17.807535,12.16579
450.soplex-92B,ptp,0.8479,1.4528786840301575,0.38130405515312815,0.26544742289426265,0,0.7160937278736966,1.0228763015531768,43.03,84.92,75.75,52.069935,14.30133,6.315105
459.GemsFDTD-1169B,baseline,0.9312,1.2252631578947368,0.46261267716778265,0.12006561425169768,0,0.9990931064336558,1.0032743414918235,23.37,123.8,98.48,35.20423,2.96231,2.93212
459.GemsFDTD-1169B,triangel,0.7896,1.0389473684210526,0.1229321732883683,0.007306947011741929,0,1.0,1.1169012710144883,30.23,125.1,98.77,35.2053,4.834775,4.798435
459.GemsFDTD-1169B,prophet,0.9461,1.2448684210526317,0.5045778359090274,0.06917506211960207,0,0.9988632384236188,1.0265192232035265,22.74,125.5,98.45,35.194155,2.73098,2.721035
459.GemsFDTD-1169B,kairos,0.7658,1.0076315789473684,0.039528846624809745,0.027952636685159456,0,0.9997929939968259,1.0167728685028175,31.72,124.2,97.77,35.204515,5.29453,5.267965
459.GemsFDTD-1169B,ptp,0.9312,1.2252631578947368,0.46253376460109247,0.06677414516606317,0,0.9990208557720552,1.0032154838869562,23.37,123.7,98.45,35.20406,2.962745,2.931435
459.GemsFDTD-1211B,baseline,0.8752,1.0006860278984677,0.006115976707030566,0.04074358795163883,0,1.0,1.02244764195811,112.4,129,73.52,8.5422,6.637565,6.579275
459.GemsFDTD-1211B,triangel,0.8733,0.9985136062199862,1.1230217971044006e-05,5.498029872628974e-05,0,1.0,1.0034133359313193,113.1,129.1,73.56,8.54227,6.678335,6.629485
459.GemsFDTD-1211B,prophet,0.8731,0.9982849302538302,0.006660267938027165,0.03489631540597491,0,1.0,1.013952576029144,113,129.7,73.57,8.54219,6.63393,6.606685
459.GemsFDTD-1211B,kairos,0.874,0.999313972101532,0.0011627019006020894,0.031487623361915545,0,1.0,1.00524569886183,113,129.1,73.54,8.542105,6.670645,6.62219
459.GemsFDTD-1211B,ptp,0.8752,1.0006860278984677,0.006118971431822844,0.025755243166847536,0,1.0,1.0224002345146195,112.4,129,73.52,8.542205,6.637545,6.579255
459.GemsFDTD-1320B,baseline,0.6663,1.0080181543116489,0.022225723064537527,0.045006307449065384,0,0.9990575172680911,1.0145507029383303,89.43,134.1,85.79,39.326855,16.32335,16.2676
459.GemsFDTD-1320B,triangel,0.6633,1.003479576399395,0.010037201108515763,0.003954079308788998,0,1.0,1.0077630869988854,90.33,134,85.89,39.39675,16.52683,16.46996
459.GemsFDTD-1320B,prophet,0.6677,1.0101361573373675,0.05621437614241187,0.052747413606762286,0,0.9990605512512486,1.0074712416229874,86.75,134.1,85.07,39.270465,15.75593,15.73477
459.GemsFDTD-1320B,kairos,0.6647,1.0055975794251133,0.011313078431413657,0.033495978382852246,0,0.9999695697157811,1.0015428007825877,90.18,133.9,85.85,39.385735,16.50553,16.434695
459.GemsFDTD-1320B,ptp,0.6664,1.0081694402420573,0.022212544988901965,0.02513437549590667,0,0.9990445572039096,1.0145745811963582,89.43,134.1,85.79,39.32061,16.32357,16.268205
459.GemsFDTD-1418B,baseline,0.9865,1.0058115823817293,0.0337193582820094,0.6841526851784013,0,0.9990576140501178,0.9999207462642987,131.8,131.1,74.09,7.60534,6.72598,6.72127
459.GemsFDTD-1418B,triangel,0.9807,0.9998980424143556,0.0003526949196128545,0.005439272927568163,0,1.0,1.0000435663810288,136,131.1,74.76,7.60607,6.958235,6.9556
459.GemsFDTD-1418B,prophet,0.9858,1.0050978792822185,0.05482071461306279,0.5681984497976373,0,0.9993166167271198,1.0005144540738506,129.1,131,73.6,7.60619,6.5791,6.578475
459.GemsFDTD-1418B,kairos,0.981,1.0002039151712887,0.001489076513966288,0.33202079067569695,0,0.9990512333965844,1.0000064886099405,135.8,131.1,74.72,7.605785,6.950325,6.94664
459.GemsFDTD-1418B,ptp,0.9868,1.0061174551386622,0.03377969712772728,0.10147447459137288,0,0.9988704658795448,1.0000097329149107,131.8,131,74.08,7.60593,6.72556,6.72103
459.GemsFDTD-1491B,baseline,0.6384,0.9996868149076105,-0.00010537698512711721,0.04838709677419355,0,1.0,1.000100471368261,145.8,138.1,85.96,42.00965,24.106475,24.105445
459.GemsFDTD-1491B,triangel,0.6386,1.0,-4.77100523213326e-05,0,0,0,1.000046817279589,145.8,138.1,85.95,42.01461,24.105085,24.104075
459.GemsFDTD-1491B,prophet,0.6385,0.9998434074538052,-0.00011097773039962147,0,0,0,1.0000986878528482,145.8,138.1,85.95,42.011995,24.10661,24.106105
459.GemsFDTD-1491B,kairos,0.6386,1.0,0.0,0,0,0,1.0,145.8,138.1,85.95,42.01966,24.103935,24.102915
459.GemsFDTD-1491B,ptp,0.6387,1.000156592546195,0.0003306514060878442,6.032793056496503e-07,0,1.0,0.9997904369389822,145.7,138.1,85.94,42.014165,24.095965,24.095955
459.GemsFDTD-765B,baseline,0.8488,1.0011795234725172,0.02729055976911398,0.10214124824128011,0,0.9933779051257561,1.0585322086958386,113.6,130.1,76.28,10.88879,8.338255,8.17211
459.GemsFDTD-765B,triangel,0.846,0.9978768577494692,1.1665623565492852e-06,2.2967597313709818e-05,0,1.0,1.0071579719001442,116,129.9,76.27,10.888725,8.572185,8.426555
459.GemsFDTD-765B,prophet,0.8445,0.9961075725406936,0.010512476676043884,0.05419166629073247,0,0.9997780120983406,1.036278672091515,115.9,131.1,76.33,10.88908,8.48208,8.38998
459.GemsFDTD-765B,kairos,0.8476,0.9997640953054966,0.016756501689473933,0.28805953704538395,0,0.9990263917382385,1.011619601284381,114.5,130,76,10.88799,8.428555,8.288735
459.GemsFDTD-765B,ptp,0.8488,1.0011795234725172,0.027291726331470527,0.10017519762887869,0,0.9933779051257561,1.0584521358999512,113.6,130,76.27,10.888995,8.338245,8.172105
470.lbm-1274B,baseline,1.153,1.0,0.0,0,0,0,1.0,102.3,152.3,80,12.20984,28.43026,28.42939
470.lbm-1274B,triangel,1.153,1.0,0.0,0,0,0,1.0000091991518383,102.3,152.3,80,12.2105,28.43026,28.42939
470.lbm-1274B,prophet,1.153,1.0,0.0,0,0,0,1.0000169984327445,102.3,152.3,79.99,12.21126,28.43026,28.42996
470.lbm-1274B,kairos,1.153,1.0,0.0,0,0,0,1.0,102.3,152.3,80,12.20984,28.43026,28.42939
470.lbm-1274B,ptp,1.153,1.0,2.8139032143919894e-05,0.00017585571390385616,0,0.92,1.000005999446851,102.3,152.3,80,12.21045,28.42946,28.42939
471.omnetpp-188B,baseline,0.5948,1.3929742388758783,0.5670423597897294,0.5623415547391889,0,0.9295127019715057,1.0412653092884079,54.78,104.5,73.79,31.096715,7.86145,5.27912
471.omnetpp-188B,triangel,0.5504,1.288992974238876,0.5226872568160352,0.205008448697619,0,0.9992632474651298,1.1851442327683543,61.53,113,76.02,31.30083,8.66683,6.95067
471.omnetpp-188B,prophet,0.5744,1.3451990632318502,0.610073220230703,0.4552147381440663,0,0.9241729335501647,1.2093100384791307,57.76,117.7,73.26,31.08453,7.080115,5.23707
471.omnetpp-188B,kairos,0.4552,1.0660421545667447,0.2085248285148602,0.5259260710917132,0,0.926533747308978,1.110005173731836,82.27,114.4,80.6,31.472015,14.37125,12.09658
471.omnetpp-188B,ptp,0.5948,1.3929742388758783,0.5676030081150816,0.27534917476686177,0,0.9288888276293815,1.0419891919382542,54.77,104.5,73.77,31.094645,7.85127,5.276815
473.astar-153B,baseline,1.784,1.0153671030165055,0.2523253358308312,0.12247155033305386,0,0.990315977776631,1.0252452729602146,26.74,66.3,68.67,3.92041,0.814285,0.366355
473.astar-153B,triangel,1.756,0.9994308480364258,0.14311030309708106,0.10105141418370082,0,0.9999701955174058,1.4152056337543746,32.04,75.64,65.56,3.98991,0.93323,0.51349
473.astar-153B,prophet,1.79,1.0187820147979512,0.35343727331992764,0.09596498113618472,0,0.989669152846893,1.2500623393150414,26.36,74.74,64.51,3.851215,0.704165,0.381705
473.astar-153B,kairos,1.742,0.991462720546386,0.0013635236757292785,0.40382165605095544,0,1.0,1.3952226588362755,33.53,69.33,65.93,4.06401,1.087605,0.522115
473.astar-153B,ptp,1.784,1.0153671030165055,0.2523253358308312,0.12247155033305386,0,0.990315977776631,1.0252452729602146,26.74,66.3,68.67,3.92041,0.814285,0.366355
473.astar-359B,baseline,0.3051,1.2111949186184994,0.2560827654340314,0.3290286680079203,0,0.8682162251184389,1.0065191874356705,93.56,133.4,110,48.83308,28.132175,18.129245
473.astar-359B,triangel,0.2398,0.9519650655021834,0.06718444204042334,0.19183251604987953,0,0.9980809535127193,1.1049029205648027,111.8,141.5,112.2,47.66831,35.275605,25.918315
473.astar-359B,prophet,0.3081,1.2231044065105199,0.32586516332784804,0.2463184472281481,0,0.8845612777170309,1.1128830456498964,98.06,148.6,112.2,48.49536,25.493265,17.71912
473.astar-359B,kairos,0.2378,0.944025406907503,0.01255689680658616,0.2085634872391222,0,0.9993875201959935,1.1348975227371094,116.8,143.2,111,50.88155,37.341415,28.958825
473.astar-359B,ptp,0.305,1.2107979356887653,0.25618325128311176,0.16804490518133527,0,0.8683113579351015,1.0070950973982045,93.63,133.5,110.1,48.83321,28.128375,18.139165
473.astar-42B,baseline,0.6525,1.0443341869398206,0.346878032454233,0.03454725330698052,0,0.886156834947888,1.0335421871601986,14.65,95.71,57.36,34.914005,1.55139,1.169415
473.astar-42B,triangel,0.6386,1.0220870678617155,0.24016090294251993,0.020479495480076555,0,0.981642103867916,1.1599555464989444,15.88,101.3,60.4,34.921405,1.80488,1.48676
473.astar-42B,prophet,0.6501,1.0404929577464788,0.38678170960428904,0.021532957755023795,0,0.8928606413994169,1.2163203939854208,14.85,105.1,56.15,34.91584,1.456605,1.21222
473.astar-42B,kairos,0.62,0.9923175416133162,0.0029574651261185217,0.02678457003716519,0,0.9856459330143541,1.0792371669626237,17.74,99.56,64.6,34.9246,2.36832,1.90632
473.astar-42B,ptp,0.6525,1.0443341869398206,0.3468969770706992,0.02959600478409049,0,0.8861523114482975,1.0335387623912422,14.65,95.72,57.37,34.91402,1.551345,1.169365
482.sphinx3-1100B,baseline,2.053,1.6242088607594936,0.7673083627541855,0.8000113543821585,0,0.8400359038880535,1.0091834745829025,19.4,53.59,65.29,27.42763,2.659755,0.414465
482.sphinx3-1100B,triangel,2.223,1.7587025316455696,0.8923907637406789,0.23173470966142867,0,0.9997793035922395,1.7195291459724311,16.85,87.07,66.37,26.273405,1.230015,0.76502
482.sphinx3-1100B,prophet,2.018,1.596518987341772,0.7563306047871529,0.6212783046554015,0,0.8191677120344444,1.408699474884513,20.83,58.34,61.35,27.579045,2.785235,0.47035
482.sphinx3-1100B,kairos,1.707,1.3504746835443038,0.5981557051665364,0.4322035042482756,0,0.8375137509708369,1.6968613999570348,30.9,65.85,77.96,28.674665,4.593235,1.482105
482.sphinx3-1100B,ptp,2.053,1.6242088607594936,0.7679352007828257,0.5114550050868139,0,0.8401546694120886,1.0105990527719013,19.37,53.6,65.27,27.42521,2.65259,0.413065
482.sphinx3-1297B,baseline,2.142,1.4721649484536081,0.8107994655378808,0.7064489447331859,0,0.9303438231311981,1.0880215442505625,16.31,49.99,85.03,28.63598,2.204015,0.40415
482.sphinx3-1297B,triangel,2.117,1.4549828178694157,0.8423444052950037,0.21299369716648744,0,0.9989354590895032,2.6245035107782737,16.65,62.61,87.38,28.28401,1.836545,0.608515
482.sphinx3-1297B,prophet,2.1,1.443298969072165,0.8214101610468453,0.519960868161618,0,0.9246884329555276,1.8360970720969982,16.89,57.24,84.79,28.65812,2.08041,0.36971
482.sphinx3-1297B,kairos,1.972,1.3553264604810995,0.769820316513858,0.3113419739889542,0,0.951961976450392,2.314042498247685,20.2,63.69,86.92,28.7913,2.681385,0.78082
482.sphinx3-1297B,ptp,2.142,1.4721649484536081,0.8116372988631305,0.44539264229066144,0,0.9302682067058989,1.088307448260597,16.29,50.05,84.86,28.632615,2.194255,0.402675
482.sphinx3-1395B,baseline,2.398,1.4056271981242674,0.832843032743703,0.6891712766990645,0,0.9464021531825393,1.0874737578726381,13.65,38.22,84.21,26.25455,1.68958,0.208955
482.sphinx3-1395B,triangel,2.291,1.342907385697538,0.8249179218510162,0.1963696798211031,0,0.999361043773498,3.2786989989959534,15.26,49.48,91,26.156505,1.769685,0.39718
482.sphinx3-1395B,prophet,2.357,1.3815943728018758,0.8410055853209594,0.5336288670032466,0,0.9433110357099057,2.026744150667843,14.04,43.68,86.95,26.28922,1.607075,0.19572
482.sphinx3-1395B,kairos,2.22,1.3012895662368114,0.7959139254106629,0.26260309187029574,0,0.9659618706378709,3.0314068822831413,16.84,53.24,88.82,26.37378,2.06285,0.455385
482.sphinx3-1395B,ptp,2.399,1.4062133645955452,0.8335281509377215,0.5523090223629278,0,0.9463096341367935,1.0918474457662701,13.63,38.19,84.02,26.250195,1.682655,0.207555
482.sphinx3-1522B,baseline,2.329,1.538309114927345,0.8340944025793874,0.7956337711688879,0,0.9068757132482622,1.0102845731402896,14.45,39.48,74.06,28.77292,1.88071,0.151545
