Trace,Prefetcher,IPC,IPCI,L2C_Coverage,L2C_Accuracy,L2C_Overprediction,L2C_Timeliness,DRAM_Traffic,L1D_average_miss_latency,L2C_average_miss_latency,LLC_average_miss_latency,L1-MPKI,L2-MPKI,MPKI
cc-6,kairos,0.3748,0.8892052194543298,-7.824744502530131e-07,0,0,0,1.554577759820367,30.86,68.72,93.09,93.770665,25.55996,11.29375
cc-6,ptp,0.4238,1.0054567022538554,0.008704637021839644,0.005483436495880408,0,0.9944689578024983,0.9970822887308783,25.5,52,89.2,94.216495,25.33745,7.142425
pr-14,baseline,0.1302,1.0203761755485894,0.05029371774232105,0.06712645306548945,0,0.9855634086214143,1.0086055104228253,40.84,102.2,96.94,207.797575,53.13685,40.900295
pr-14,triangel,0.1224,0.9592476489028213,1.0276881529450191e-05,0.2946029563423857,0,0.6343835083625049,1.0776267167600735,45.18,110.5,97.07,209.267205,55.95025,47.710525
pr-14,prophet,0.125,0.9796238244514107,0.09240256957783911,0.05159901524474444,0,0.9482183140493038,1.3237310111977243,42.78,113.6,98.63,207.24231,50.780825,43.933615
pr-14,kairos,0.1214,0.95141065830721,1.7872837442522072e-06,0.71875,0,1.0,1.092208322358003,45.58,111.7,97.12,208.9044,55.950725,48.3808
pr-14,ptp,0.1298,1.017241379310345,0.05028942826133484,0.015787925230092516,0,0.9857428617422774,1.0131047666174646,40.95,102.6,96.96,207.72489,53.13709,41.092025
pr-3,baseline,0.1284,1.01743264659271,0.050216291588878366,0.06827863786943372,0,0.9858867855064546,1.0143733893615747,41.49,104,97.02,207.310045,53.265485,41.94827
pr-3,triangel,0.1217,0.9643423137876387,6.998717941859823e-05,0.3414408866995074,0,0.8539224526600541,1.0670844292588035,45.47,111,97.09,209.00585,56.077775,48.140495
pr-3,prophet,0.1249,0.9896988906497622,0.09306797047878364,0.05201449959251483,0,0.9479758332726954,1.2967434947350336,42.83,113.5,98.6,207.0603,50.86229,43.979995
pr-3,kairos,0.1208,0.9572107765451664,3.503816753058484e-05,0.9552941176470588,0,0.9975369458128078,1.080818332685962,45.85,112.2,97.14,208.689325,56.079735,48.76981
pr-3,ptp,0.1282,1.0158478605388273,0.05015459588421892,0.01532519237967278,0,0.9860037083937667,1.0167865602862665,41.55,104.2,97.04,207.271205,53.268945,42.05175
sssp-10,baseline,0.5991,1.004190412336574,0.011241760697128813,0.04088129910691217,0,0.8651262934635902,1.0001672775971726,35.42,64.69,87.67,77.65075,21.594915,8.45129
sssp-10,triangel,0.5429,0.9099899430103923,0.0016087130112763296,0.2724992352401346,0,0.5081948810058374,1.3164095817008326,41,77.87,89.28,76.879175,21.805305,11.15532
sssp-10,prophet,0.4995,0.837244384847469,0.0920670554256233,0.050516744807659365,0,0.9621519109907146,2.4246101405282063,46.43,100.3,92.12,76.25571,19.829655,13.88457
