Trace,Prefetcher,IPC,IPCI,L2C_Coverage,L2C_Accuracy,L2C_Overprediction,L2C_Timeliness,DRAM_Traffic,L1D_average_miss_latency,L2C_average_miss_latency,LLC_average_miss_latency,L1-MPKI,L2-MPKI,MPKI
llama2.c_42M-2,baseline,0.4618,1.0462165835976438,0.007804035331080134,0.9748759657910959,0,0.04750883796637758,1.0000047899894446,110.8,101.6,81.81,110.627435,34.436825,28.966695
llama2.c_42M-2,triangel,0.4354,0.9864068871771635,0.00038809848596931776,0.0022594583783075444,0,0.9304029304029304,1.0575928009651974,118.3,108.4,82.93,110.71742,34.694215,34.01324
llama2.c_42M-2,prophet,0.4376,0.9913910285455368,0.0006165781440047067,0.6887373515178179,0,0.45565846907271373,1.0143256972192514,117.6,107.7,81.69,110.7092,34.686285,34.22636
llama2.c_42M-2,kairos,0.4397,0.9961486180335296,0.0005193374320413476,0.7451377417807854,0,0.2577946224256293,1.0073074917757332,117,107.1,81.68,110.709205,34.68966,33.961195
llama2.c_42M-2,ptp,0.4618,1.0462165835976438,0.007899547319275255,0.1756886099034692,0,0.04800315464324052,1.0000590765364834,110.8,101.6,81.81,110.6301,34.43351,28.96462
llama2.c_42M-3,baseline,0.4767,1.0406024885396201,0.006811272519993782,0.9674797928877801,0,0.04178946039057898,1.000001594732627,111.2,102.1,81.83,109.58525,34.499205,29.04128
llama2.c_42M-3,triangel,0.4521,0.9869024230517354,0.00030156207716534525,0.0023551045331083246,0,0.7824503311258278,1.0529087343216037,118.1,108.3,82.85,109.639245,34.725325,34.046715
llama2.c_42M-3,prophet,0.4545,0.9921414538310412,0.00047271115103150063,0.4974833646135472,0,0.28131698533824917,1.0142635785684173,117.4,107.7,81.68,109.627435,34.71938,34.24373
llama2.c_42M-3,kairos,0.4566,0.9967256057629339,0.0006324886716298459,0.6965744145538998,0,0.24416537008224048,1.0071288897703412,116.8,107.1,81.67,109.632685,34.71383,33.97335
llama2.c_42M-3,ptp,0.4768,1.040820781488758,0.006886267194076428,0.16722258118885616,0,0.04219191429759134,1.0000410281212253,111.2,102.1,81.82,109.58074,34.4966,29.03793
rwkv-1,baseline,0.1729,1.0,0.0002091362905787459,0.9273129536195127,0,0.3970729436410719,0.9999960089023504,253.3,242.9,151.1,199.085185,326.034935,325.780175
rwkv-1,triangel,0.1794,1.037593984962406,0.20646337852593782,0.274039957659114,0,0.9533228861319951,1.0107458131844789,228.9,273.6,159.9,177.722305,258.77478,255.368705
rwkv-1,prophet,0.173,1.0005783689994217,0.006145893077660845,0.8580874497387385,0,0.9073914775711259,1.0000992823430495,252.3,243.3,151.1,198.709615,324.09894,323.780775
rwkv-1,kairos,0.1742,1.0075187969924813,0.019724327397220513,0.8129868971046622,0,0.4128439071510865,1.0000060018025414,249.5,243.8,151.1,197.89261,319.67097,310.39524
rwkv-1,ptp,0.1729,1.0,0.0002981265420830744,0.01821820200805071,0,0.47394383394383394,0.9999938466367884,253.2,242.8,151.1,199.12498,326.005915,325.76978
rwkv-2,baseline,0.3131,1.0,9.286438467918715e-06,0.0011563018450555529,0,1.0,1.000003255021639,120.2,111.7,84.75,161.4612,107.144495,106.913565
rwkv-2,triangel,0.3134,1.0009581603321622,0.0010841800247495253,0.17658186503112014,0,0.5732562620423892,1.00048394378055,120.1,111.7,84.73,161.413445,107.029325,106.80361
rwkv-2,prophet,0.3133,1.000638773554775,0.0016213001592507534,0.2311367627240924,0,0.6031213191990578,1.0005658236206467,120.2,111.8,84.73,161.413475,106.971775,106.81268
rwkv-2,kairos,0.3132,1.0003193867773874,0.0010084885514079968,0.33494720037685977,0,0.7997421572840567,1.0004900412154507,120.2,111.8,84.75,161.43571,107.037435,106.90353
rwkv-2,ptp,0.3132,1.0003193867773874,0.00010392411290479889,9.897681565919106e-05,0,0.7511627906976744,0.999992206286217,120.2,111.7,84.75,161.452385,107.134355,106.902935
rwkv-3,baseline,0.3042,1.0,7.496458391938459e-06,0.0009231479344564967,0,0.75,0.9999975654173506,119.5,111,83.89,188.89344,106.71626,106.536465
rwkv-3,triangel,0.3044,1.0006574621959237,0.001126998813498048,0.17010265291268228,0,0.6766901761737539,0.9999673857796028,119.3,111,83.87,188.851615,106.59679,106.423055
rwkv-3,prophet,0.3044,1.0006574621959237,0.0013776147881135407,0.24342939673639305,0,0.6663010420302139,1.0000016996143024,119.4,111,83.87,188.87406,106.570045,106.43933
rwkv-3,kairos,0.3043,1.0003287310979618,0.0009107728417555731,0.37349760621380024,0,0.8231893151667264,1.0000925141406762,119.4,111.1,83.89,188.879865,106.619865,106.509255
rwkv-3,ptp,0.3042,1.0,7.337158651109766e-05,6.210882530916886e-05,0,0.6841698841698842,1.000016398981242,119.4,111,83.87,188.898175,106.70923,106.52831
stable_diffusion.cpp_v1_4-1,baseline,2.323,1.027421494913755,0.03180937789025625,0.2091940421796021,0,0.05130680773976739,0.9998118253092019,14.98,87.61,95.85,296.243445,11.94952,2.814705
stable_diffusion.cpp_v1_4-1,triangel,2.351,1.0398053958425475,0.28156154759536756,0.15568001546887586,0,0.43613034180289245,1.1191910252433408,13.61,79.53,97.82,292.094415,8.86705,3.38433
stable_diffusion.cpp_v1_4-1,prophet,2.255,0.9973463069438301,0.08028648250320143,0.164250900555058,0,0.13003348702090392,1.1408173936139194,15.09,94.62,94.66,295.513335,11.35121,4.062955
stable_diffusion.cpp_v1_4-1,kairos,2.221,0.9823087129588678,2.2281432315287937e-05,0.0027675276752767526,0,0.6190476190476191,1.0769585481538544,15.84,106,89.52,296.141695,12.34184,10.910005
stable_diffusion.cpp_v1_4-1,ptp,2.323,1.027421494913755,0.031881488707567546,0.20875735827976802,0,0.051348223972612184,0.9998230961891195,14.98,87.63,95.78,296.243145,11.94863,2.8143
stable_diffusion.cpp_v1_4-2,baseline,2.436,1.0032948929159802,0.03576720654736547,0.029709054956942735,0,0.10758479896372851,0.9999985996721833,15.46,105.2,93.78,158.344355,7.288115,4.664335
stable_diffusion.cpp_v1_4-2,triangel,2.353,0.9691103789126855,0.0005378079661730035,7.282449420869309e-05,0,0.4464579901153213,1.115991953716365,16.4,116.2,94.1,159.656705,7.554395,7.129115
stable_diffusion.cpp_v1_4-2,prophet,2.408,0.9917627677100495,0.04389849255006972,0.021882586324082992,0,0.1346747843734145,1.0458068233773525,15.68,109.2,94.04,158.99843,7.226655,4.92046
stable_diffusion.cpp_v1_4-2,kairos,2.418,0.9958813838550248,0.0,0.0,0,0,1.022863152263945,16.09,113.7,91.45,157.439255,7.55846,7.1376
