Trace,Prefetcher,IPC,IPCI,L2C_Coverage,L2C_Accuracy,L2C_Overprediction,L2C_Timeliness,L2C_UsefulPF,LLC_DemandHit,DRAM_Traffic,L1D_average_miss_latency,L2C_average_miss_latency,LLC_average_miss_latency,L1-MPKI,L2-MPKI,MPKI,PCM_useful_prefetches,PCM_late_prefetches,PCM_accuracy,PCM_laterate,MT_lookups,MT_hitrate,MT_accuracy,MT_accuratepf,MT_acc_find_rate,CT_hitrate,CT_accuracy,CT_useful_prefetches,Unmod_PC,Insert_PC,Init_L3Hit_rate,Init_UPF_rate,Init_NormUPF_rate,L2C_PF_Issue,L2C_PF_Fill
biogpt.cpp-1,baseline.6way,0.365,1.0,0.00041208909950280306,0.7823547124360133,0,0.9156339003925795,0.016234309052384478 ,0.0037825453674405307,1.0004433586061132,83.56,90.46,101,167.691665,82.67861,32.95322,0,0,0,0,25167841,0.066268,0.892915,1489223,0.0591716627580411,0,0,0,0,0,0,0,0,1465415,33210
biogpt.cpp-1,baseline.7way,0.3651,1.0002739726027396,4.27383003298345e-05,0.7801069633690774,0,0.9140799944878906,0.01802273610307323 ,0.0036051026067665,1.0005761365799946,83.57,90.47,101,167.71929,82.70916,32.967235,0,0,0,0,25178992,0.0666597,0.891727,1496695,0.059442212778017485,0,0,0,0,0,0,0,0,1472196,37209
biogpt.cpp-1,baseline.8way,0.365,1.0,0.00030902148696762934,0.7712247265904658,0,0.9084827144686299,0.019185282878312945 ,0.0032180734279411245,1.0008416925277572,83.58,90.52,101,167.695345,82.687135,32.941445,0,0,0,0,25175658,0.0670051,0.890944,1502931,0.05969778426446689,0,0,0,0,0,0,0,0,1479311,40507
biogpt.cpp-2,no,0.3474,0.9994246260069044,-0.0021270622917361637,0,0,0,0.0 ,0.006066633640446511,0.9990810551420037,75.81,103.6,100,150.695355,45.497215,24.653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
biogpt.cpp-2,baseline.1way,0.3474,0.9994246260069044,-0.0016732141140285563,0.7867503788698853,0,0.9371674922032655,0.007616998498518648 ,0.005310454008632524,0.999333792645903,75.81,103.6,100,150.70572,45.47661,24.635505,0,0,0,0,18057563,0.0939595,0.918059,1557651,0.08626031098437813,0,0,0,0,0,0,0,0,1341342,13857
biogpt.cpp-2,baseline.2way,0.3476,1.0,-0.003225174444107567,0.748249802957949,0,0.9309746576615652,0.011066705163824063 ,0.005153639585374257,0.9995687488803703,75.7,103.8,100.2,150.992525,45.54707,24.66593,0,0,0,0,18069143,0.0950245,0.914646,1570459,0.08691386193578744,0,0,0,0,0,0,0,0,1357676,21569
biogpt.cpp-2,baseline.3way,0.3476,1.0,-0.0007043952789657504,0.7300239106384497,0,0.9131306218224482,0.013625852573220994 ,0.004700290644673931,0.9998263559435332,75.76,103.7,100.1,150.907755,45.432625,24.608185,0,0,0,0,18054080,0.0959085,0.911541,1578368,0.08742444921037239,0,0,0,0,0,0,0,0,1370850,28021
biogpt.cpp-2,baseline.4way,0.3476,1.0,0.0,0.7285974499089253,0,0.9193951612903226,0.01648863816330412 ,0.004466184021732671,1.0,75.78,103.6,100.1,150.698885,45.400645,24.593015,0,0,0,0,18055317,0.0965741,0.909867,1586513,0.08786957326753111,0,0,0,0,0,0,0,0,1382831,34038
biogpt.cpp-2,baseline.5way,0.3477,1.0002876869965478,0.0004317119283217232,0.733968270267495,0,0.9122451120982127,0.018724343944417084 ,0.004092352335092626,1.0002483106318416,75.77,103.6,100.1,150.7151,45.381045,24.57118,0,0,0,0,18053355,0.0971927,0.90796,1593156,0.08824708759119843,0,0,0,0,0,0,0,0,1392946,38954
biogpt.cpp-2,baseline.6way,0.3478,1.0005753739930954,0.0007537337850596616,0.7360383639453407,0,0.9069201087987855,0.02045503992923662 ,0.0039063741527226225,1.0004250903893492,75.75,103.6,100,150.71171,45.366425,24.551285,0,0,0,0,18053823,0.0977222,0.90572,1597925,0.0885089545854083,0,0,0,0,0,0,0,0,1401855,42957
biogpt.cpp-2,baseline.7way,0.3478,1.0005753739930954,0.00083313794330455,0.7370574630848603,0,0.9072230267921796,0.021367387748198956 ,0.003616564928839683,1.0005926106061362,75.76,103.6,100,150.721565,45.36282,24.542675,0,0,0,0,18053451,0.0980862,0.905083,1602715,0.088776101588555,0,0,0,0,0,0,0,0,1407238,44968
biogpt.cpp-2,baseline.8way,0.3478,1.0005753739930954,0.0009288414294554625,0.7359391919149026,0,0.9027176735329756,0.022180257656761043 ,0.0033236056044188915,1.000730175655332,75.77,103.6,100,150.727705,45.358475,24.545505,0,0,0,0,18053875,0.0982993,0.905517,1607006,0.08901169416538,0,0,0,0,0,0,0,0,1410714,47099
biogpt.cpp-3,no,0.3466,0.9979844514828679,-0.0024952305366103367,0,0,0,0.0 ,0.01298993948934451,0.9997305436015328,76.85,96.68,100.8,158.76751,55.931655,26.901325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
biogpt.cpp-3,baseline.1way,0.3469,0.9988482579902102,-0.0016373186044560876,0.8195359143226442,0,0.9481036425084491,0.008528427415813531 ,0.012224967483375569,0.9997102235843199,76.82,96.67,100.9,158.77197,55.88379,26.84689,0,0,0,0,20382697,0.0931978,0.914696,1737578,0.08524769808431142,0,0,0,0,0,0,0,0,1480226,16247
biogpt.cpp-3,baseline.2way,0.347,0.9991361934926576,0.0015086273337391232,0.8018021443236256,0,0.9127507231258002,0.01283936881718924 ,0.011697651698699657,0.9997695263295903,76.82,96.51,100.8,158.525555,55.70827,26.698605,0,0,0,0,20350360,0.0944577,0.910898,1750973,0.08604137715499874,0,0,0,0,0,0,0,0,1499217,26302
biogpt.cpp-3,baseline.3way,0.3471,0.9994241289951051,-0.001075952225785429,0.7847584952168555,0,0.8624312904311409,0.01524289900588065 ,0.010895981968400461,1.000252198795196,76.83,96.72,100.8,158.744125,55.85247,26.839495,0,0,0,0,20389017,0.0951251,0.909861,1764681,0.08655056788662249,0,0,0,0,0,0,0,0,1513098,34078
biogpt.cpp-3,baseline.4way,0.3473,1.0,0.0,0.787120153478127,0,0.8180122167724851,0.017803790894361335 ,0.010709379168923082,1.0,76.78,96.69,100.9,158.76776,55.79244,26.778065,0,0,0,0,20378865,0.0957815,0.906502,1769419,0.08682617996635239,0,0,0,0,0,0,0,0,1526922,42221
biogpt.cpp-3,baseline.5way,0.3473,1.0,0.0032902307194308048,0.7938949988777572,0,0.7640331037318804,0.019330987976251632 ,0.010196689404392638,1.000457200387291,76.85,96.45,100.7,158.498215,55.60887,26.62346,0,0,0,0,20345990,0.0966952,0.90614,1782703,0.08761937856059106,0,0,0,0,0,0,0,0,1537790,49009
biogpt.cpp-3,baseline.6way,0.3474,1.0002879355024474,-0.000220459976297864,0.7925846822541966,0,0.7204349367687035,0.019701242849912315 ,0.009653685419633637,1.0007683056153647,76.79,96.72,100.9,158.75523,55.80474,26.778825,0,0,0,0,20385895,0.096875,0.905009,1787287,0.08767272665732852,0,0,0,0,0,0,0,0,1547009,53376
biogpt.cpp-3,baseline.7way,0.3474,1.0002879355024474,-0.0001560247230628379,0.7907823135203234,0,0.7019958401557729,0.020419827429738056 ,0.009188627433131553,1.0009599406713143,76.82,96.73,100.8,158.74888,55.801145,26.80406,0,0,0,0,20389167,0.0973428,0.902889,1791998,0.0878897112373448,0,0,0,0,0,0,0,0,1553686,57151
biogpt.cpp-3,baseline.8way,0.3475,1.0005758710048949,0.00021006430261877773,0.7916446149775073,0,0.6942923996155935,0.02131470960608226 ,0.008831806728702736,1.0009247048967855,76.79,96.72,100.9,158.775315,55.78072,26.78047,0,0,0,0,20385482,0.0975934,0.901004,1792536,0.08793199003094457,0,0,0,0,0,0,0,0,1559158,60464
llama2.c_110M-1,no,0.5229,1.0019160758766048,-2.9912155584427704e-05,0,0,0,0.0 ,0.008903828025630117,0.9975464211922442,113.3,103.7,79.37,113.785065,34.936675,34.61763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
llama2.c_110M-1,baseline.1way,0.5226,1.0013412531136232,-6.640784780466246e-05,0,0,0,0.0 ,0.008325647616835666,0.9981668647875632,113.4,103.8,79.38,113.78545,34.93795,34.639835,0,0,0,0,8724008,1.5933e-05,0,0,0.0,0,0,0,0,0,0,0,0,109,0
llama2.c_110M-1,baseline.2way,0.5224,1.0009580379383023,-5.7677505744135715e-05,0.9333333333333333,0,0.35714285714285715,0.03937007874015748 ,0.007748595889375612,0.9987648929019335,113.4,103.8,79.38,113.785305,34.937645,34.659845,0,0,0,0,8723944,1.79964e-05,0.101911,16,1.8340328640348907e-06,0,0,0,0,0,0,0,0,127,15
llama2.c_110M-1,baseline.3way,0.5222,1.0005748227629814,-3.706817366682667e-05,0.9935897435897436,0,0.17419354838709677,0.0891089108910891 ,0.0071488116884475305,0.9993826579177681,113.5,103.8,79.37,113.78588,34.936925,34.67961,0,0,0,0,8723809,4.36736e-05,0.629921,240,2.7510918682424156e-05,0,0,0,0,0,0,0,0,303,156
llama2.c_110M-1,baseline.4way,0.5219,1.0,0.0,0.963963963963964,0,0.17757009345794392,0.0979381443298969 ,0.006566637463779393,1.0,113.5,103.9,79.39,113.780515,34.93563,34.6988,0,0,0,0,8723537,6.40795e-05,0.728086,407,4.665538760252865e-05,0,0,0,0,0,0,0,0,388,222
llama2.c_110M-1,baseline.5way,0.5216,0.9994251772370184,1.7460684121053493e-05,0.9710982658959537,0,0.33035714285714285,0.21142857142857144 ,0.005947907234542684,1.0007690342677722,113.6,104,79.41,113.779965,34.93502,34.721135,0,0,0,0,8723503,8.01284e-05,0.783977,548,6.281880111693663e-05,0,0,0,0,0,0,0,0,525,346
llama2.c_110M-1,baseline.6way,0.5213,0.9988503544740371,2.8910313052891846e-05,0.9825581395348837,0,0.40433925049309666,0.2460984393757503 ,0.005328421433655464,1.0015150891431253,113.7,104,79.41,113.774685,34.93462,34.74337,0,0,0,0,8723488,0.000128504,0.861731,966,0.00011073552230483953,0,0,0,0,0,0,0,0,833,516
llama2.c_110M-1,baseline.7way,0.5211,0.9984671392987162,0.00010590906761950478,0.9905571293673276,0,0.6101048617731173,0.4380561259411362 ,0.004746062646823117,1.0020919705773552,113.7,104.1,79.42,113.77601,34.93193,34.760485,0,0,0,0,8723423,0.000236604,0.921996,1903,0.00021814831173496918,0,0,0,0,0,0,0,0,1461,1059
llama2.c_110M-1,baseline.8way,0.5208,0.9978923165357348,0.00010032737351523358,0.9914893617021276,0,0.6266094420600858,0.42516016307513105 ,0.004160481573126651,1.0026802712188607,113.8,104.1,79.41,113.77686,34.932125,34.781055,0,0,0,0,8723526,0.000275347,0.930475,2235,0.0002562037414687593,0,0,0,0,0,0,0,0,1717,1175
llama2.c_110M-2,no,0.4672,1.0015005359056806,-1.7720804438775693e-05,0,0,0,0.0 ,0.008877449335743652,0.997711564346587,113.2,103.4,79.1,113.22672,34.987745,34.670055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
llama2.c_110M-2,baseline.1way,0.467,1.0010718113612005,-7.2883953740125834e-06,0,0,0,0.0 ,0.008292789360918257,0.9982842019135286,113.2,103.5,79.09,113.227705,34.98738,34.689865,0,0,0,0,8733873,1.8892e-05,0,0,0.0,0,0,0,0,0,0,0,0,138,1
llama2.c_110M-2,baseline.2way,0.4668,1.0006430868167202,-5.573478815421387e-06,0,0,0,0.0 ,0.007717348101774737,0.9988547248661167,113.3,103.5,79.09,113.226715,34.98732,34.709825,0,0,0,0,8733875,1.92354e-05,0,0,0.0,0,0,0,0,0,0,0,0,141,4
llama2.c_110M-2,baseline.3way,0.4667,1.00042872454448,-2.8581942643186603e-07,0.8837209302325582,0,0.19736842105263158,0.05514705882352941 ,0.007144149951031697,0.9994231332043513,113.3,103.6,79.09,113.227005,34.987135,34.72924,0,0,0,0,8733834,4.53409e-05,0.54798,217,2.4845903872228393e-05,0,0,0,0,0,0,0,0,272,86
