Trace,Prefetcher,IPC,IPCI,L2C_Coverage,L2C_Accuracy,L2C_Overprediction,L2C_Timeliness,L2C_UsefulPF,LLC_DemandHit,DRAM_Traffic,L1D_average_miss_latency,L2C_average_miss_latency,LLC_average_miss_latency,L1-MPKI,L2-MPKI,MPKI,PCM_useful_prefetches,PCM_late_prefetches,PCM_accuracy,PCM_laterate,MT_lookups,MT_hitrate,MT_accuracy,MT_accuratepf,MT_acc_find_rate,CT_hitrate,CT_accuracy,CT_useful_prefetches,Unmod_PC,Insert_PC,Init_L3Hit_rate,Init_UPF_rate,Init_NormUPF_rate,L2C_PF_Issue,L2C_PF_Fill
merced-1,baseline.5way,0.5844,1.0008563110121598,0.010976517604665009,0.6973856922161968,0,0.9447001120227678,0.12541256557339162 ,0.20314963080351853,1.0103919998243345,65.89,111.2,83.33,19.137855,10.748005,8.9601,0,0,0,0,6199597,0.284485,0.640948,1130436,0.182340239212323,0,0,0,0,0,0,0,0,1492793,284167
merced-1,baseline.6way,0.582,0.9967460181537935,0.015318906553519782,0.7008916572595818,0,0.9408011734309915,0.1297444694543327 ,0.18514010242597667,1.0235371515149414,65.88,112.6,83.55,19.12918,10.700815,9.0687,0,0,0,0,6199199,0.287718,0.640892,1143107,0.1843959195373467,0,0,0,0,0,0,0,0,1512735,297648
merced-1,baseline.7way,0.5789,0.9914368898784038,0.016067943341900325,0.7005698897387245,0,0.9373984912719945,0.1321392772424796 ,0.17132142742912249,1.0359677954329287,66.13,113.8,83.73,19.12823,10.692675,9.17207,0,0,0,0,6199292,0.289581,0.639506,1148039,0.18518872800313327,0,0,0,0,0,0,0,0,1524384,306726
merced-1,baseline.8way,0.5756,0.9857852371981504,0.01782735162124136,0.6968549758497837,0,0.9381109456406259,0.13212741294071983 ,0.15236043068949862,1.0483614571451354,66.34,115.2,83.94,19.126795,10.673555,9.3159,0,0,0,0,6199241,0.290518,0.639384,1151525,0.18575257842048729,0,0,0,0,0,0,0,0,1530394,309314
merced-2,no,0.5808,1.005366106975939,-0.03916991331428868,0,0,0,0.0 ,0.21106669152691238,0.9388313186590292,75.83,107.3,83.13,15.192375,11.81876,9.798355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merced-2,baseline.1way,0.5834,1.0098667128267267,-0.012851185279167733,0.6292511740723539,0,0.9309713223434211,0.08318463231459396 ,0.19254136629835752,0.9592705905220078,74.67,108.8,83.19,15.17769,11.51943,9.709735,0,0,0,0,5293270,0.214953,0.622872,708705,0.13388793694634885,0,0,0,0,0,0,0,0,818757,116262
merced-2,baseline.2way,0.582,1.0074433096763025,-0.005386313698698791,0.5847008111700476,0,0.9312923580275765,0.0959856180326397 ,0.17807285261191003,0.976337268706936,74.65,110.1,83.4,15.17014,11.43453,9.766295,0,0,0,0,5293123,0.234347,0.598289,742135,0.14020739740980892,0,0,0,0,0,0,0,0,913366,161002
merced-2,baseline.3way,0.58,1.0039813051756967,-0.00239069326587692,0.5753864116535082,0,0.92951907932244,0.10158285293692138 ,0.16581337050952313,0.9890367357635892,74.81,111.2,83.58,15.1697,11.40046,9.84522,0,0,0,0,5293151,0.241022,0.592043,755309,0.14269553239648747,0,0,0,0,0,0,0,0,946961,179860
merced-2,baseline.4way,0.5777,1.0,0.0,0.5653021747404754,0,0.9303640438660407,0.10423368284217129 ,0.1544474329749726,1.0,75.03,112.2,83.72,15.16586,11.37327,9.92305,0,0,0,0,5293337,0.244969,0.588592,763231,0.14418711674695944,0,0,0,0,0,0,0,0,967739,191793
merced-2,baseline.5way,0.5749,0.9951531936991518,0.00019255675808276776,0.561802558033139,0,0.9275674048896206,0.10690919181747972 ,0.1415082212695327,1.0124370958454585,75.33,113.4,83.98,15.168215,11.37108,10.03372,0,0,0,0,5293087,0.247294,0.586795,768086,0.14511116102947108,0,0,0,0,0,0,0,0,980187,201092
merced-2,baseline.6way,0.5714,0.9890946858230916,0.0013540520888011979,0.5583390990159902,0,0.9259504672736347,0.10861217939012204 ,0.1257740366477125,1.0260952830676011,75.72,114.8,84.21,15.16616,11.35787,10.16245,0,0,0,0,5293144,0.249336,0.584666,771626,0.14577838804309878,0,0,0,0,0,0,0,0,990690,208128
merced-2,baseline.7way,0.568,0.9832092781720615,0.002582810396658129,0.5570053103672102,0,0.922665743406997,0.10963070137240304 ,0.11024922127193665,1.038904776761207,76.11,116.2,84.43,15.1608,11.343895,10.28374,0,0,0,0,5293084,0.250393,0.584692,774922,0.146402739877168,0,0,0,0,0,0,0,0,996646,212603
merced-2,baseline.8way,0.5641,0.9764583693958803,0.003021558443613842,0.5552275955234998,0,0.9211585411580412,0.11031602686278227 ,0.09343519420815381,1.0534706107762482,76.57,117.7,84.62,15.16129,11.338905,10.430035,0,0,0,0,5293015,0.251423,0.583827,776948,0.14678741700146325,0,0,0,0,0,0,0,0,1002130,216151
merced-3,no,0.5144,0.9988349514563106,-0.039748237228014016,0,0,0,0.0 ,0.09773035745491154,0.9472851398395352,79.94,117.1,84.86,16.25235,12.01793,11.043145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merced-3,baseline.1way,0.5181,1.0060194174757282,-0.013626335597179564,0.6417965468168647,0,0.9250497575571377,0.08343363151712298 ,0.08361733762123773,0.9672888656833312,78.48,118.3,84.93,16.24394,11.716,10.87737,0,0,0,0,5133733,0.192043,0.591095,582759,0.11351564251588464,0,0,0,0,0,0,0,0,830025,116646
merced-3,baseline.2way,0.5178,1.0054368932038835,-0.004545139940303673,0.6354668896979239,0,0.8955502651647118,0.10089854538357454 ,0.0682232858524609,0.9798761347031935,78.28,119.4,85.03,16.238015,11.611035,10.90037,0,0,0,0,5133675,0.212745,0.581515,635109,0.12371429823664334,0,0,0,0,0,0,0,0,917149,162608
merced-3,baseline.3way,0.5166,1.0031067961165048,-0.0012250724574988103,0.6259231905465288,0,0.8863439180982128,0.10654207556811664 ,0.056798801027876974,0.9903031746977188,78.4,120.4,85.17,16.236135,11.57266,10.958755,0,0,0,0,5133740,0.221197,0.5738,651589,0.12692286714948556,0,0,0,0,0,0,0,0,958870,184144
merced-3,baseline.4way,0.515,1.0,0.0,0.6133098723676137,0,0.8868448684982927,0.1083917921231707 ,0.046343314422293724,1.0,78.59,121.3,85.33,16.23616,11.5585,11.039665,0,0,0,0,5133689,0.22724,0.566028,660317,0.1286242699937608,0,0,0,0,0,0,0,0,989586,197207
merced-3,baseline.5way,0.5139,0.9978640776699029,0.002534498421075399,0.6040978634494844,0,0.8856489376962433,0.10964792845697868 ,0.03891951814190476,1.0072806029277022,78.76,122,85.39,16.24131,11.529205,11.07814,0,0,0,0,5133566,0.231908,0.56044,667212,0.12997047276688367,0,0,0,0,0,0,0,0,1013544,207718
merced-3,baseline.6way,0.5124,0.9949514563106795,0.0029294458623523815,0.5978880127572188,0,0.8860649573179714,0.11136642694264164 ,0.030746098010784952,1.0159174636888642,79.07,122.9,85.5,16.23779,11.52464,11.14651,0,0,0,0,5133691,0.234379,0.55777,671125,0.13072952774134633,0,0,0,0,0,0,0,0,1026180,215721
merced-3,baseline.7way,0.5114,0.993009708737864,0.004331876973655751,0.5940564931861487,0,0.8860538646146814,0.11221482908077607 ,0.02502482076936157,1.0217999880874382,79.3,123.5,85.59,16.23931,11.50843,11.18307,0,0,0,0,5133726,0.236357,0.555377,673891,0.13126742642673178,0,0,0,0,0,0,0,0,1036396,220947
merced-3,baseline.8way,0.5103,0.9908737864077669,0.004632954103041052,0.5895551753257375,0,0.8859574787206119,0.1131270378580765 ,0.019931858863205597,1.0277060841508434,79.52,124.1,85.66,16.239015,11.50495,11.2237,0,0,0,0,5133861,0.237885,0.553956,676530,0.1317780126886957,0,0,0,0,0,0,0,0,1044295,226179
merced-4,no,0.6348,1.0195952457436557,-0.03685343806483286,0,0,0,0.0 ,0.3079838305233396,0.9094921296533255,68.55,100.1,81.74,15.76333,10.285555,7.706815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merced-4,baseline.1way,0.6356,1.0208801798907805,-0.00926968529138697,0.6234066182468624,0,0.9324620453721366,0.06333380804867367 ,0.2809161753454534,0.9373000123320361,67.78,102.4,81.98,15.75804,10.011925,7.71979,0,0,0,0,5867979,0.221281,0.590728,767045,0.13071706630170285,0,0,0,0,0,0,0,0,933893,101749
merced-4,baseline.2way,0.6318,1.014776742691937,-0.004664832655743918,0.5824599868449901,0,0.9307008958819544,0.07257678658266317 ,0.2593665409005461,0.9605014157795788,67.92,104.2,82.33,15.753045,9.966245,7.85356,0,0,0,0,5867974,0.237435,0.570224,794471,0.13539102252327634,0,0,0,0,0,0,0,0,1022021,136830
merced-4,baseline.3way,0.6277,1.0081914551879216,-0.001457665698585782,0.5691346953203245,0,0.9297371901776985,0.07710518835619705 ,0.2373233384717694,0.9799956511538355,68.23,106,82.69,15.74986,9.93443,8.00204,0,0,0,0,5867931,0.241996,0.56696,805093,0.1372021927319868,0,0,0,0,0,0,0,0,1048386,152767
merced-4,baseline.4way,0.6226,1.0,0.0,0.5649215683877199,0,0.9272922054733744,0.0802545909537046 ,0.21414900083701183,1.0,68.63,108,83.04,15.75229,9.91997,8.17237,0,0,0,0,5868068,0.24535,0.563844,811783,0.13833905810225786,0,0,0,0,0,0,0,0,1067752,163582
merced-4,baseline.5way,0.6171,0.9911660777385158,-0.0006159292820441997,0.561156594355136,0,0.9251128885922558,0.0822218720745938 ,0.18916198743127471,1.0212815218350895,69.1,110,83.42,15.748785,9.92608,8.373225,0,0,0,0,5867828,0.24717,0.56264,816026,0.13906781180361796,0,0,0,0,0,0,0,0,1078910,170881
merced-4,baseline.6way,0.6119,0.9828140057822036,0.0014632100701917445,0.5564715768435875,0,0.9235572606317851,0.08330664310563808 ,0.16312449990875527,1.0411728556426967,69.59,112.1,83.74,15.747675,9.905455,8.55898,0,0,0,0,5867806,0.24851,0.561849,819294,0.13962527050144466,0,0,0,0,0,0,0,0,1086540,176124
merced-4,baseline.7way,0.6069,0.9747831673626726,0.0024889188172948105,0.5541883081003426,0,0.9225201152576846,0.08440897932150601 ,0.14004355811519129,1.05978083326778,70.06,114,84.03,15.746675,9.89528,8.731185,0,0,0,0,5867868,0.250277,0.559589,821807,0.14005205979411944,0,0,0,0,0,0,0,0,1096163,180980
merced-4,baseline.8way,0.6022,0.9672341792483133,0.002897186181006596,0.5509977404513653,0,0.9211158213025821,0.08481622514296633 ,0.1157598092347713,1.0779449949967659,70.43,115.9,84.32,15.747625,9.89123,8.917855,0,0,0,0,5867911,0.250717,0.560148,824083,0.14043890577072488,0,0,0,0,0,0,0,0,1099035,183665
sierra3-0,no,0.5308,1.0479763079960516,0.010296587745334897,0,0,0,0.0 ,0.3446289406032968,0.8812334507440104,61.71,97.03,81.84,19.30902,14.62459,10.307775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sierra3-0,baseline.1way,0.5242,1.0349457058242844,0.0012269282669925843,0.41858970808175927,0,0.8759395511327546,0.045559508593555884 ,0.325837832603356,0.9270385864493715,61.41,98.69,82.5,19.29145,14.75861,10.59642,0,0,0,0,13831750,0.129541,0.399846,716433,0.05179626583765612,0,0,0,0,0,0,0,0,1452891,180530
sierra3-0,baseline.2way,0.5201,1.0268509378084898,0.007065496178453434,0.38561731086545775,0,0.8796904965136516,0.04986527653499291 ,0.3096032960039302,0.9489510353731537,61.77,100.2,82.72,19.286435,14.672335,10.736215,0,0,0,0,13830995,0.139971,0.383,741467,0.05360908596959221,0,0,0,0,0,0,0,0,1591408,233934
sierra3-0,baseline.3way,0.5136,1.0140177690029615,0.003445279540683534,0.370469448841229,0,0.8765103864934205,0.051022411392618504 ,0.28562807007136654,0.9750576584909628,62.17,102.2,83.16,19.278245,14.72583,11.06395,0,0,0,0,13830908,0.14503,0.37487,751953,0.05436758020514633,0,0,0,0,0,0,0,0,1660584,260923
sierra3-0,baseline.4way,0.5065,1.0,0.0,0.36677784800184127,0,0.8745480442642708,0.05207188603277607 ,0.2591604180681576,1.0,62.59,104.4,83.6,19.275705,14.77674,11.42453,0,0,0,0,13831066,0.146892,0.3719,755578,0.05462905028433817,0,0,0,0,0,0,0,0,1686169,273727
sierra3-0,baseline.5way,0.5018,0.990720631786772,0.014369204574215963,0.3619105328818392,0,0.8742490200326984,0.05216211943941852 ,0.2301982998811278,1.0167682752093168,63.12,106.8,83.85,19.27596,14.56441,11.61489,0,0,0,0,13831286,0.147993,0.371246,759914,0.05494167353635808,0,0,0,0,0,0,0,0,1701733,280550
sierra3-0,baseline.6way,0.4941,0.9755182625863772,0.008493077634173708,0.36249774956844666,0,0.874035914615145,0.052657949500514244 ,0.19826709342724055,1.0448413341726828,63.67,109.5,84.36,19.2754,14.65124,12.067865,0,0,0,0,13831235,0.148197,0.371599,761686,0.055069991942151224,0,0,0,0,0,0,0,0,1704453,283279
sierra3-0,baseline.7way,0.4868,0.9611056268509379,0.006486884116523672,0.3630778191821582,0,0.8720753805266973,0.05253034940675016 ,0.16628684447584124,1.0704709691047805,64.37,112.1,84.84,19.272485,14.680885,12.475455,0,0,0,0,13831240,0.149161,0.371006,765416,0.05533965139785008,0,0,0,0,0,0,0,0,1717826,284994
sierra3-0,baseline.8way,0.4794,0.9464955577492598,0.0008306974339400978,0.36060776040777504,0,0.8672972502946803,0.05246295414232739 ,0.13483099896653675,1.0999045789696167,65,114.8,85.28,19.268025,14.764465,12.93535,0,0,0,0,13831207,0.148696,0.37138,763796,0.05522265699587896,0,0,0,0,0,0,0,0,1711055,287021
sierra3-1,no,0.5967,1.0156595744680852,-0.013739647201370601,0,0,0,0.0 ,0.2578477057346087,0.9338135680343599,61.83,103.4,82.51,14.62047,12.206875,9.5651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sierra3-1,baseline.1way,0.5951,1.012936170212766,-0.01105807200639791,0.4372918290084337,0,0.865201141721729,0.04436439204651125 ,0.25211679886045896,0.9680412135611807,61.19,104.2,82.85,14.60603,12.174585,9.567385,0,0,0,0,11235329,0.137265,0.399845,616650,0.054884908132196215,0,0,0,0,0,0,0,0,1236690,145013
sierra3-1,baseline.2way,0.5921,1.0078297872340425,-0.012220309381859132,0.4159692839944833,0,0.8688798662526869,0.04752065956948185 ,0.24228046484982405,0.9837653065886869,61.3,105.1,83.01,14.607135,12.18858,9.670465,0,0,0,0,11235151,0.143256,0.391336,629855,0.05606110678886292,0,0,0,0,0,0,0,0,1301455,171116
sierra3-1,baseline.3way,0.5897,1.0037446808510637,-0.005786688125911955,0.4093059634959443,0,0.871032833108388,0.04938078935625881 ,0.23427553561811454,0.9916901786530202,61.67,106,83.1,14.59986,12.11111,9.6919,0,0,0,0,11235185,0.144913,0.389487,634135,0.05644188324446816,0,0,0,0,0,0,0,0,1319987,182829
sierra3-1,baseline.4way,0.5875,1.0,0.0,0.4059555809330913,0,0.87004060401794,0.04947744131118841 ,0.22389607259292812,1.0,62.02,107.2,83.23,14.601815,12.04143,9.743745,0,0,0,0,11235019,0.14527,0.38923,635268,0.05654356258765562,0,0,0,0,0,0,0,0,1325210,185641
sierra3-1,baseline.5way,0.5843,0.9945531914893617,-0.005355676194604793,0.4047565362108767,0,0.8680001061092395,0.04916680440564379 ,0.2188287720677892,1.010157463675409,62.34,107.9,83.39,14.605175,12.10592,9.84227,0,0,0,0,11235118,0.145873,0.389291,638007,0.05678685350701256,0,0,0,0,0,0,0,0,1331020,186270
sierra3-1,baseline.6way,0.5812,0.9892765957446809,-0.0031661521928873894,0.4026150811164344,0,0.8684179246404374,0.04918724426059051 ,0.21000420710115206,1.0191458009686558,62.77,108.9,83.54,14.600405,12.079555,9.903935,0,0,0,0,11235289,0.146466,0.388343,639053,0.056879088735501154,0,0,0,0,0,0,0,0,1336810,188063
sierra3-1,baseline.7way,0.5779,0.983659574468085,-0.0011169769703432233,0.404776866545958,0,0.8703048323224881,0.04971785636980206 ,0.20108075472324463,1.0286810061226355,63.2,110,83.64,14.60356,12.05488,9.97875,0,0,0,0,11234972,0.145845,0.389233,637784,0.05676774272334635,0,0,0,0,0,0,0,0,1330528,187780
sierra3-1,baseline.8way,0.5732,0.9756595744680852,-0.009811127083743376,0.4042534113266065,0,0.8632081626262362,0.049664887004462165 ,0.19129425247930956,1.0446566869231473,63.77,111,83.89,14.59792,12.15957,10.155915,0,0,0,0,11234700,0.145935,0.38799,636123,0.056621271596037276,0,0,0,0,0,0,0,0,1332088,189589
sierra3-2,no,0.5846,1.00446735395189,-0.002222953830623675,0,0,0,0.0 ,0.2549417728944698,0.9529490211977424,61.66,106.1,82.51,15.747155,12.64865,9.986305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sierra3-2,baseline.1way,0.5838,1.0030927835051546,-0.0011512927877013722,0.45471857379207886,0,0.8773631138898377,0.04510036680929352 ,0.25175241962869316,0.9824100382178517,60.66,106.4,82.76,15.72998,12.635125,9.974935,0,0,0,0,12481650,0.121923,0.408427,621547,0.04979686179311229,0,0,0,0,0,0,0,0,1309945,148085
sierra3-2,baseline.2way,0.5844,1.0041237113402064,0.0007634346875087901,0.42573934573912464,0,0.8752985772146641,0.04864173092017175 ,0.25313417630490803,0.9890780562988947,60.6,106.4,82.79,15.731865,12.61096,9.93559,0,0,0,0,12481736,0.128552,0.398947,640129,0.051285253910193264,0,0,0,0,0,0,0,0,1386176,180937
sierra3-2,baseline.3way,0.5841,1.0036082474226804,0.005796081721979035,0.42039724035516507,0,0.8714844660313255,0.05016602452630234 ,0.2490546072150104,0.9932791004868397,60.68,106.8,82.8,15.72238,12.547445,9.928165,0,0,0,0,12481508,0.13138,0.393323,644978,0.05167468546268608,0,0,0,0,0,0,0,0,1416357,193938
sierra3-2,baseline.4way,0.582,1.0,0.0,0.4171447038862406,0,0.8751210536509781,0.051011342988692296 ,0.24683732564615976,1.0,60.76,107.1,82.93,15.720905,12.620595,10.00691,0,0,0,0,12481441,0.131406,0.394926,647730,0.051895450212840005,0,0,0,0,0,0,0,0,1417175,198032
sierra3-2,baseline.5way,0.5794,0.9955326460481101,-0.0004896758037160688,0.41605927052432,0,0.871815219613077,0.05079415784522031 ,0.23900124779166818,1.0079506682340136,61.02,107.8,83.08,15.72649,12.626775,10.08477,0,0,0,0,12481459,0.132551,0.393017,650219,0.052094791161834526,0,0,0,0,0,0,0,0,1427487,199897
sierra3-2,baseline.6way,0.5768,0.99106529209622,0.0021829398693167796,0.41250190818080196,0,0.8715738706904784,0.05112831027972459 ,0.22747530043194522,1.0161004681108439,61.21,108.8,83.21,15.732455,12.593045,10.177345,0,0,0,0,12481270,0.132434,0.393706,650772,0.05213988640579044,0,0,0,0,0,0,0,0,1427976,203073
sierra3-2,baseline.7way,0.5711,0.9812714776632304,-0.005290162627039375,0.41273963036186767,0,0.8700848386635527,0.05096541211483323 ,0.2122202811250956,1.0331544545445532,61.52,110,83.44,15.72805,12.68736,10.40501,0,0,0,0,12481662,0.13302,0.392416,651533,0.05219921834127538,0,0,0,0,0,0,0,0,1432756,203334
sierra3-2,baseline.8way,0.5685,0.9768041237113403,0.00773418368943778,0.41364658958061123,0,0.8715250976713256,0.05119387503845191 ,0.19234198341550987,1.0421178572884384,61.93,111.8,83.56,15.721065,12.522985,10.47899,0,0,0,0,12481482,0.133279,0.392364,652704,0.05229379011242415,0,0,0,0,0,0,0,0,1433609,203582
sierra3-3,no,0.5336,1.0052750565184625,-0.0003929241208499153,0,0,0,0.0 ,0.03674572834999102,0.9623659473127976,65.06,123.1,84.35,18.85627,14.181335,13.675845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sierra3-3,baseline.1way,0.5346,1.0071590052750563,0.005528449434651322,0.4315739292614183,0,0.86405565675749,0.03364002972653848 ,0.03516636822607194,0.9815954929031907,64.4,123.4,84.44,18.84951,14.097395,13.576735,0,0,0,0,11400412,0.146594,0.495029,827311,0.0725685176991849,0,0,0,0,0,0,0,0,1325415,119567
sierra3-3,baseline.2way,0.5337,1.0054634513941219,0.004432565015009772,0.39866949146694086,0,0.8725809243552016,0.03547426393488538 ,0.03512256207431919,0.988303992085115,64.32,123.5,84.47,18.84402,14.11293,13.591415,0,0,0,0,11400793,0.161173,0.491651,903407,0.0792407159747572,0,0,0,0,0,0,0,0,1421002,144907
sierra3-3,baseline.3way,0.5312,1.0007535795026374,-0.003328920873053412,0.3901739365141139,0,0.8699946910342831,0.037314653236206766 ,0.03306248916522086,0.998108045978489,64.46,123.8,84.61,18.84451,14.222955,13.71993,0,0,0,0,11400430,0.166444,0.493085,935646,0.08207111486145698,0,0,0,0,0,0,0,0,1449243,159311
sierra3-3,baseline.4way,0.5308,1.0,0.0,0.38177986860822705,0,0.8745980210265925,0.038209569379929524 ,0.03178029168360846,1.0,64.54,124.1,84.64,18.847145,14.175765,13.68634,0,0,0,0,11400617,0.169664,0.488675,945231,0.0829105126503241,0,0,0,0,0,0,0,0,1480493,169417
sierra3-3,baseline.5way,0.5308,1.0,0.006422228359457144,0.3785347793941887,0,0.8729568984506939,0.03950843751453884 ,0.029419700548631262,1.0013244320870776,64.67,124.4,84.6,18.842045,14.084725,13.6255,0,0,0,0,11400376,0.171922,0.485113,950808,0.08340145974132783,0,0,0,0,0,0,0,0,1504590,179891
sierra3-3,baseline.6way,0.5286,0.9958553127354934,-0.0015367777329830172,0.3824828223890829,0,0.8628014893853506,0.04079271917522523 ,0.028609884931527392,1.0099720181049996,64.79,124.8,84.73,18.844155,14.19755,13.741725,0,0,0,0,11400941,0.173532,0.484293,958139,0.0840403436874202,0,0,0,0,0,0,0,0,1522355,188181
sierra3-3,baseline.7way,0.5282,0.995101733232856,0.0028178373442279835,0.38357578265912495,0,0.8552817370454243,0.04163524320945304 ,0.025474733461252442,1.0130206542420284,65,125.2,84.72,18.84346,14.13582,13.714345,0,0,0,0,11400966,0.175297,0.481541,962386,0.08441267169817014,0,0,0,0,0,0,0,0,1542107,195711
sierra3-3,baseline.8way,0.5264,0.9917106254709871,-0.0036100344496399314,0.3912400410191686,0,0.8403901406320883,0.043053360602398436 ,0.023408446180518978,1.0204453579640853,65.15,125.5,84.85,18.84996,14.22694,13.811255,0,0,0,0,11400960,0.175882,0.48255,967622,0.08487197569327495,0,0,0,0,0,0,0,0,1549008,202832
sierra3-4,no,0.5777,1.02465413267116,-0.004644387679706137,0,0,0,0.0 ,0.2946042495185498,0.9338827992811577,61.87,104,81.02,19.233885,14.514645,11.17105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sierra3-4,baseline.1way,0.576,1.0216388790351187,0.004226323572620816,0.46399199569465394,0,0.8577286241709413,0.039809599341270735 ,0.28515563000478933,0.9582839312380157,61.41,104.9,81.11,19.223875,14.386485,11.15579,0,0,0,0,11341682,0.144731,0.506319,831121,0.07328022422071083,0,0,0,0,0,0,0,0,1318903,131929
sierra3-4,baseline.2way,0.5714,1.0134799574317135,-0.005693700902125586,0.4392511747010417,0,0.8538459361557619,0.04293491137732816 ,0.2762593907202428,0.9766335652723891,61.62,105.7,81.36,19.224415,14.529805,11.355835,0,0,0,0,11340830,0.156483,0.500553,888307,0.07832821759959369,0,0,0,0,0,0,0,0,1405453,160892
sierra3-4,baseline.3way,0.5679,1.0072720822986874,-0.0017279752373154055,0.42431322369285435,0,0.8515058091789065,0.043643447065699434 ,0.26529982738290886,0.9873970915740486,61.87,106.7,81.48,19.22246,14.47251,11.43212,0,0,0,0,11340704,0.161655,0.494123,905865,0.07987731625832047,0,0,0,0,0,0,0,0,1449221,175057
sierra3-4,baseline.4way,0.5638,1.0,0.0,0.4190783508453784,0,0.8489557481577641,0.04505888964844541 ,0.2517872373170083,1.0,62.19,108,81.71,19.213875,14.447545,11.564225,0,0,0,0,11340378,0.164801,0.489987,915739,0.08075030655944626,0,0,0,0,0,0,0,0,1480396,187490
sierra3-4,baseline.5way,0.5585,0.9905995033699894,-0.002160920765431082,0.411136982958474,0,0.8498683055311677,0.045487186377140984 ,0.23685988690488777,1.0160356574053462,62.42,109.2,81.88,19.21501,14.478765,11.7493,0,0,0,0,11340543,0.167588,0.48572,923129,0.08140077595931694,0,0,0,0,0,0,0,0,1510931,196696
sierra3-4,baseline.6way,0.5535,0.9817311103228096,-0.001035816119624476,0.4108759578752191,0,0.8413716918159169,0.046687456063813276 ,0.21800971001205116,1.0326268793894617,62.93,111.1,82.3,19.21277,14.46251,11.94424,0,0,0,0,11340493,0.169547,0.483505,929660,0.081977035742626,0,0,0,0,0,0,0,0,1533474,207099
sierra3-4,baseline.7way,0.544,0.9648811635331679,-0.01044052813124998,0.4144083894129176,0,0.8337666704023311,0.04801829415876495 ,0.19192881676158857,1.0585554556632715,63.42,113,82.68,19.21188,14.598385,12.33211,0,0,0,0,11340614,0.170965,0.48138,933323,0.08229915946349994,0,0,0,0,0,0,0,0,1549347,215319
sierra3-4,baseline.8way,0.5402,0.9581411848173111,-0.0006004480345968813,0.41246588720644745,0,0.8305525436480715,0.04819516128721599 ,0.16907716548217355,1.0712780278269542,63.76,115,82.89,19.214775,14.45622,12.47286,0,0,0,0,11340354,0.171678,0.480887,936233,0.08255765208034951,0,0,0,0,0,0,0,0,1557563,219126
sierra4-0,no,0.4781,1.033282904689864,-0.02050361896135563,0,0,0,0.0 ,0.3300574589306858,0.916102187522374,67.61,102,81.71,21.38787,18.657735,13.80285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sierra4-0,baseline.1way,0.4754,1.0274475902312514,-0.00636415398676466,0.5335457529038313,0,0.8696821324130822,0.062438713611269535 ,0.3080916597740268,0.9476344959679971,66.82,103.8,82.04,21.379525,18.399225,13.898275,0,0,0,0,9817291,0.17646,0.615029,1065450,0.10852790245292719,0,0,0,0,0,0,0,0,1243139,167279
sierra4-0,baseline.2way,0.471,1.0179381888912902,-0.0009098680896380054,0.5337443054617,0,0.8476922149396677,0.07255604455551379 ,0.28576505332049157,0.9672189957425329,66.75,105.6,82.33,21.37772,18.299505,14.113765,0,0,0,0,9816896,0.190836,0.604034,1131605,0.11527116106761241,0,0,0,0,0,0,0,0,1356510,217533
sierra4-0,baseline.3way,0.4667,1.0086449103090556,9.325669328721367e-05,0.5185875752825675,0,0.8483327500079544,0.07457789494662719 ,0.2666602491917614,0.984015182327535,66.92,107,82.54,21.382355,18.281165,14.36325,0,0,0,0,9816653,0.199441,0.59296,1160923,0.11826057211149259,0,0,0,0,0,0,0,0,1430035,242420
sierra4-0,baseline.4way,0.4627,1.0,0.0,0.5077780871130502,0,0.845604416237936,0.07614845255398425 ,0.24842394248548202,1.0,67.13,108.4,82.79,21.373375,18.28287,14.618045,0,0,0,0,9816187,0.204744,0.587886,1181539,0.12036639073807376,0,0,0,0,0,0,0,0,1478533,262211
sierra4-0,baseline.5way,0.459,0.9920034579641237,0.001171315006888962,0.5018598714997873,0,0.8446830554770651,0.07689735300926918 ,0.22990210997991814,1.0144491674070368,67.32,109.8,82.95,21.379315,18.261455,14.85545,0,0,0,0,9817122,0.208913,0.582489,1194641,0.12168953385727507,0,0,0,0,0,0,0,0,1516099,275019
sierra4-0,baseline.6way,0.455,0.9833585476550681,0.001294107544384443,0.49835911861228316,0,0.8444535609956217,0.07775759466505838 ,0.21123425674346777,1.0293811890493345,67.63,111.3,83.21,21.377865,18.25921,15.12132,0,0,0,0,9816682,0.210969,0.581263,1203803,0.12262829742269334,0,0,0,0,0,0,0,0,1535387,283689
sierra4-0,baseline.7way,0.4513,0.9753620056191916,0.0017450761286384468,0.4952947684146513,0,0.8487028301886792,0.07872087030542146 ,0.19372712086380392,1.0427932399651423,67.9,112.7,83.44,21.372305,18.250965,15.35658,0,0,0,0,9816032,0.212989,0.579465,1211489,0.12341942243057072,0,0,0,0,0,0,0,0,1554213,291059
